mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mel_1,mel_2,mel_3,mel_4,mel_5,mel_6,mel_7,mel_8,mel_9,mel_10,mel_11,mel_12,mel_13,mel_14,mel_15,mel_16,mel_17,mel_18,mel_19,mel_20,mel_21,mel_22,mel_23,mel_24,mel_25,mel_26,mel_27,mel_28,mel_29,mel_30,mel_31,mel_32,mel_33,mel_34,mel_35,mel_36,mel_37,mel_38,mel_39,mel_40,mel_41,mel_42,mel_43,mel_44,mel_45,mel_46,mel_47,mel_48,mel_49,mel_50,mel_51,mel_52,mel_53,mel_54,mel_55,mel_56,mel_57,mel_58,mel_59,mel_60,mel_61,mel_62,mel_63,mel_64,mel_65,mel_66,mel_67,mel_68,mel_69,mel_70,mel_71,mel_72,mel_73,mel_74,mel_75,mel_76,mel_77,mel_78,mel_79,mel_80,mel_81,mel_82,mel_83,mel_84,mel_85,mel_86,mel_87,mel_88,mel_89,mel_90,mel_91,mel_92,mel_93,mel_94,mel_95,mel_96,mel_97,mel_98,mel_99,mel_100,mel_101,mel_102,mel_103,mel_104,mel_105,mel_106,mel_107,mel_108,mel_109,mel_110,mel_111,mel_112,mel_113,mel_114,mel_115,mel_116,mel_117,mel_118,mel_119,mel_120,mel_121,mel_122,mel_123,mel_124,mel_125,mel_126,mel_127,mel_128,label
-171.08533,66.65208,-38.19344,18.602982,-24.855116,-0.39470708,-17.857038,-0.6348998,-14.567605,-1.0157845,-12.434525,-6.728253,-3.3967466,-47.615154,-51.41022,-55.677113,-56.67531,-55.84979,-51.41743,-41.19635,-30.199518,-26.144106,-29.659565,-36.413116,-43.51815,-46.388958,-44.57111,-41.556377,-38.132774,-37.558025,-36.379818,-36.40242,-37.07915,-37.63589,-38.306133,-38.875748,-40.924625,-41.51171,-40.127525,-39.15338,-38.48165,-38.783234,-39.799553,-41.04231,-41.59038,-41.28424,-40.682587,-41.040817,-41.444798,-41.168503,-40.802834,-40.61844,-40.443855,-41.164192,-42.377743,-42.219658,-41.45235,-42.484188,-42.874165,-42.97281,-43.199703,-43.711025,-42.835632,-43.670662,-45.136475,-44.485275,-42.40309,-43.129253,-43.516857,-43.339905,-43.692135,-45.058937,-44.240032,-42.023254,-41.654293,-43.21407,-44.41376,-44.214314,-43.18912,-43.28794,-42.750816,-42.701813,-43.755108,-44.704826,-44.32618,-43.86778,-45.35696,-47.005733,-45.786263,-46.261974,-46.869247,-44.59708,-45.097355,-47.177013,-44.745388,-42.900684,-44.409393,-44.371277,-42.561924,-41.688633,-43.34034,-45.069523,-46.00928,-48.175514,-49.743843,-50.56741,-51.81921,-51.93073,-51.70677,-51.116596,-51.00583,-50.60866,-49.340145,-49.48199,-48.9147,-49.116528,-49.55606,-50.139847,-51.366913,-51.541386,-52.31965,-53.064342,-54.640896,-55.140205,-55.671165,-56.361343,-58.09,-60.11189,-60.530422,-61.387417,-62.65303,-62.61366,-61.47007,-58.833336,-57.744934,-57.43648,-57.723343,-62.23074,-79.53922,-79.686584,-79.70133,1
-331.52594,38.28546,-11.4260645,26.695663,-13.255062,1.19759,-10.355192,-9.851926,-12.996489,-8.265502,-9.066135,-9.8901825,-3.4492192,-69.91938,-69.21468,-68.43377,-66.64892,-62.4832,-57.731842,-55.59284,-56.66629,-55.10428,-52.084816,-49.548115,-46.260433,-47.461563,-52.628983,-58.792027,-60.444008,-60.21422,-58.28466,-56.849697,-56.19886,-56.012405,-56.854565,-58.38348,-57.855892,-56.53209,-57.942963,-60.969856,-63.494144,-65.77157,-65.41305,-63.129295,-61.611195,-62.42888,-63.25007,-63.322575,-63.23516,-60.921284,-60.592854,-62.67073,-63.95913,-64.19386,-64.33634,-63.635876,-64.095406,-63.987057,-63.107075,-62.620937,-63.088367,-61.97944,-61.47624,-62.433094,-62.773495,-64.04151,-64.78542,-63.64302,-63.367924,-63.397835,-61.962982,-60.811348,-62.488667,-63.31494,-63.769524,-63.85224,-64.56213,-63.945534,-61.74164,-62.560844,-64.634926,-63.602226,-63.655373,-62.62765,-60.920216,-61.022083,-62.285408,-62.709785,-61.89257,-62.165466,-62.38414,-63.81365,-64.49171,-63.440403,-62.568047,-60.8377,-60.228973,-60.844402,-61.256172,-59.85675,-58.421238,-59.797386,-60.65731,-59.748947,-60.327057,-63.056038,-63.515263,-63.562675,-65.188194,-65.961815,-65.3663,-65.80341,-66.05105,-64.29804,-63.941555,-64.015785,-62.648693,-63.01076,-64.28616,-64.12282,-64.71672,-65.03057,-67.11877,-69.11222,-69.91224,-71.46623,-72.02138,-72.293,-72.62092,-74.41637,-74.19152,-73.973404,-73.541145,-72.78537,-71.57032,-70.62679,-69.68225,-71.17116,-78.90261,-79.804665,-79.80484,1
-249.98773,125.97393,-20.620676,6.759968,-30.998571,-5.5415154,-14.581641,-25.73086,-11.340301,-13.386071,-16.636068,-18.126575,-13.448285,-69.26851,-67.19375,-63.915897,-59.872505,-56.775898,-53.85862,-48.352276,-45.208332,-41.46438,-36.23729,-30.376936,-25.080055,-26.704288,-33.282852,-39.60673,-44.389385,-46.58093,-47.59014,-48.21864,-47.489197,-46.105618,-43.655094,-41.84732,-37.62702,-34.752056,-35.357624,-39.78673,-44.09419,-47.44811,-49.537865,-50.048897,-50.652332,-50.040726,-50.138157,-48.38429,-47.055183,-44.84198,-43.56984,-44.41743,-46.136543,-48.939274,-50.4363,-51.87262,-52.993305,-55.22301,-54.577652,-53.191692,-51.521614,-49.665936,-49.53767,-50.62003,-54.305973,-54.592087,-55.413292,-56.62695,-55.733482,-54.839146,-52.54317,-51.36998,-52.1172,-55.151268,-57.488037,-58.1226,-58.154293,-57.49877,-58.03655,-59.04836,-61.851425,-63.93297,-65.2336,-64.41124,-63.292652,-63.14048,-65.20139,-64.585556,-63.59065,-62.837738,-61.43378,-59.62615,-60.158913,-63.685783,-63.649315,-61.981293,-61.831676,-64.616425,-66.034454,-64.005226,-62.684,-62.22097,-62.61232,-61.015587,-60.60284,-60.883743,-62.369667,-63.69779,-63.521812,-64.28684,-66.08214,-66.34687,-65.14411,-66.370445,-67.68212,-71.55847,-74.168846,-72.80483,-71.442955,-71.99899,-72.69294,-72.07217,-72.14865,-74.03591,-75.35386,-75.62578,-78.306274,-79.8506,-79.85457,-79.857796,-79.86163,-79.86506,-79.867836,-79.87027,-79.872055,-79.87351,-79.87584,-79.87768,-79.879074,-79.88056,-79.88018,1
-260.86578,75.80048,4.785879,24.966934,-34.956383,-26.026918,-33.417137,-29.266973,-8.82003,-20.156612,-13.327769,-9.547836,-1.4054888,-73.99565,-75.86488,-75.41375,-69.26537,-66.22156,-64.68602,-50.28961,-36.81212,-33.147877,-40.55682,-45.579796,-48.604244,-52.12385,-53.90226,-44.921238,-35.4848,-34.51996,-39.148407,-40.78012,-42.409794,-43.036358,-42.587067,-39.404102,-37.036076,-39.672234,-48.04211,-52.974495,-53.37019,-52.587135,-53.92742,-52.009933,-49.3276,-47.917583,-52.014126,-58.55519,-61.51767,-62.66564,-62.13788,-58.720257,-57.01664,-57.031803,-59.90422,-64.10218,-64.89768,-65.13751,-64.34706,-61.153107,-59.443222,-60.418007,-65.5573,-68.39263,-68.50557,-66.54626,-63.648407,-62.829483,-64.14279,-66.93586,-67.629684,-64.764626,-61.347294,-60.28996,-61.28429,-62.537903,-61.19593,-60.19452,-60.657093,-60.91612,-60.73744,-59.55401,-60.37138,-63.01886,-63.74442,-62.671192,-63.063133,-64.965904,-65.09856,-64.23286,-64.397606,-65.43702,-64.554306,-63.55661,-64.20727,-63.530617,-61.369152,-60.362076,-60.041782,-59.4113,-59.152874,-60.080242,-61.409187,-61.639668,-62.17979,-62.396152,-61.77681,-61.14684,-60.211334,-60.57998,-61.379128,-61.34801,-62.696674,-63.560226,-63.858185,-64.7102,-64.16786,-64.86642,-65.456215,-66.235695,-67.568,-68.269936,-69.73118,-71.56673,-73.71868,-74.72978,-74.87555,-75.0262,-75.03444,-74.724236,-74.437836,-74.43089,-74.505005,-74.603485,-74.69899,-74.36029,-73.65055,-72.546364,-71.93081,-73.37528,-77.60499,1
-171.16866,126.05319,-21.641182,28.94119,-17.900675,-8.673284,-11.2799835,1.2719438,-18.018087,-0.13676098,-4.6548505,-6.8434734,5.158477,-30.896185,-41.049255,-44.10916,-45.487965,-41.735245,-34.98576,-30.57474,-29.437529,-29.573776,-30.295582,-32.880302,-33.90684,-33.24593,-33.056084,-31.279072,-30.672688,-30.702595,-30.525856,-29.103416,-29.742262,-30.725636,-30.810652,-30.715815,-32.09293,-33.450676,-34.86536,-35.919422,-38.298973,-40.161476,-40.35819,-38.881496,-37.05665,-36.00946,-37.682014,-39.49235,-39.281815,-37.576187,-36.587894,-38.226627,-41.119816,-43.164936,-44.410915,-44.50468,-43.865253,-43.263508,-41.73605,-40.898846,-42.55075,-45.154865,-45.54446,-44.938614,-45.16924,-44.818306,-45.044727,-46.556374,-46.671562,-46.631737,-47.024784,-47.272118,-46.231953,-46.488804,-48.252907,-49.480114,-48.93834,-47.286713,-46.910866,-47.67778,-48.679417,-46.44912,-46.953117,-45.757988,-45.693665,-46.60999,-47.592106,-47.299004,-47.41114,-47.53449,-46.737804,-47.388718,-48.924057,-48.38565,-46.829678,-46.54142,-47.72793,-48.701378,-48.63868,-47.869663,-47.998238,-48.4807,-50.20358,-53.514004,-54.057453,-55.279568,-58.02927,-60.66849,-60.906273,-58.242977,-61.473682,-63.681343,-59.245285,-57.902348,-58.680504,-57.19601,-55.767017,-56.791786,-59.865967,-61.255573,-59.0292,-59.777138,-61.437225,-62.571682,-61.395546,-61.014496,-63.07358,-63.227844,-66.60543,-69.97813,-71.32301,-72.09682,-73.324905,-72.101105,-72.72239,-71.79849,-71.81393,-72.252106,-71.07875,-72.99051,-77.257614,1
-212.58125,108.41115,-19.660324,43.066685,-15.785993,1.4508315,-28.925629,-7.6556187,-19.925678,-16.88614,-8.755034,-14.292092,-6.592437,-52.217625,-51.445217,-48.83542,-44.131855,-38.615944,-24.931417,-18.845861,-23.494768,-27.618578,-28.234184,-27.475807,-26.316027,-24.145731,-24.65211,-26.648785,-28.289309,-30.918648,-31.1209,-26.367308,-23.016191,-24.5371,-29.862068,-33.538025,-36.639183,-38.21733,-38.120613,-37.857986,-41.634796,-42.72027,-39.576164,-38.21401,-36.82075,-38.03744,-41.32773,-43.256557,-44.27448,-44.31104,-43.46,-41.918182,-40.807384,-42.276497,-45.250065,-47.272385,-47.943928,-44.107876,-41.54857,-42.378857,-44.639187,-46.21583,-43.85053,-40.893158,-42.43743,-45.274704,-45.79478,-45.594654,-45.000206,-44.097557,-43.752697,-44.416348,-43.58169,-43.39538,-44.84956,-46.28374,-42.187057,-40.638344,-43.663975,-45.661633,-44.80014,-43.282063,-43.26177,-43.604225,-43.896454,-42.88414,-42.281162,-42.449337,-43.6296,-44.590515,-44.482494,-45.69712,-47.843777,-48.30501,-47.215214,-46.34632,-47.048195,-47.69954,-47.871513,-47.981583,-47.60499,-47.530754,-48.20531,-49.416054,-50.597477,-50.782806,-51.757656,-53.78142,-53.63948,-53.00964,-52.204372,-51.485046,-50.431923,-50.336582,-49.249783,-49.353756,-49.55509,-50.117985,-50.85029,-51.363888,-52.774723,-54.205414,-56.908283,-58.423073,-60.153137,-61.83855,-64.37984,-65.562515,-68.14564,-68.62491,-68.16246,-68.39774,-67.962204,-65.80219,-65.05145,-64.0471,-63.566475,-67.37421,-78.8978,-79.10464,-79.10569,1
-160.67694,125.27698,-24.311525,24.657795,-4.8285484,-14.301503,-19.622196,-11.651469,-13.446329,-8.840418,-0.55464923,-5.96719,3.7214003,-28.660454,-39.022617,-44.41879,-45.264236,-43.97502,-39.7605,-36.222694,-33.875324,-28.84422,-25.090332,-23.860508,-24.69216,-27.481026,-31.787996,-31.748936,-30.905836,-30.294264,-27.292013,-25.62328,-24.905376,-25.875423,-24.912834,-25.521523,-26.666853,-29.414404,-34.058235,-37.321487,-39.89403,-40.52221,-38.5082,-37.76171,-37.7686,-37.52046,-37.652645,-39.159073,-38.09561,-36.463573,-37.56902,-39.725403,-43.113605,-45.289154,-46.67483,-46.29874,-45.972504,-44.00749,-41.547127,-39.910023,-38.894985,-38.270626,-40.14053,-41.449627,-42.154346,-42.542797,-42.550663,-42.749767,-43.322803,-43.984097,-44.24879,-44.91605,-42.91308,-42.42894,-43.080658,-42.62638,-42.966423,-42.42642,-41.68413,-40.730434,-41.4678,-42.65492,-43.062813,-43.463734,-44.70627,-46.144005,-44.297615,-43.982903,-46.06954,-47.59715,-45.35428,-43.761803,-43.265995,-43.56034,-47.15083,-49.512833,-51.136715,-52.91666,-50.277412,-49.485527,-50.06824,-51.016598,-51.676052,-52.76167,-51.871494,-51.90725,-54.44016,-59.076546,-59.521255,-57.597733,-57.78665,-58.02922,-58.035477,-56.821926,-56.965683,-57.47479,-59.341866,-60.15016,-60.153553,-60.290905,-61.006638,-57.47994,-56.2119,-60.49916,-64.65839,-63.177467,-64.97749,-65.76048,-66.274605,-68.972466,-70.48453,-70.34371,-70.05106,-69.47432,-70.1204,-68.11622,-65.0263,-65.01948,-64.46329,-64.52933,-71.47215,1
-154.31625,127.73312,-21.372763,26.20242,-7.64506,-13.698448,-11.298433,-5.3968754,-14.61634,-7.790239,-5.82189,-1.5943019,2.631375,-28.200008,-40.4383,-43.79048,-44.902275,-42.08185,-36.840435,-30.507084,-27.562378,-27.870441,-28.55498,-29.22434,-29.52894,-30.209564,-31.766314,-29.44417,-28.133848,-29.790857,-28.876095,-27.995249,-28.612823,-29.135134,-27.824924,-26.7179,-27.86063,-32.61398,-35.745186,-37.692863,-39.324654,-40.29404,-38.087578,-36.199688,-37.52079,-39.30954,-39.716656,-40.684814,-39.1354,-37.463535,-36.84339,-38.450172,-40.157692,-41.241478,-42.780437,-43.46225,-43.593224,-43.237465,-41.011726,-40.720097,-41.741,-42.313824,-42.275143,-43.354927,-43.960045,-43.87329,-44.238125,-45.10082,-45.183174,-46.150555,-45.609554,-46.46572,-46.91379,-46.469296,-45.771347,-43.76815,-44.331364,-44.819057,-45.077114,-44.494358,-44.22419,-44.694256,-44.8824,-43.51714,-43.604866,-45.160633,-45.247826,-44.335342,-45.121212,-45.445232,-44.73461,-46.451668,-48.10878,-47.0841,-47.769634,-50.23192,-51.27175,-51.41198,-50.769173,-49.914616,-49.419636,-49.404762,-48.858448,-50.09117,-51.190357,-53.716446,-56.51193,-57.991978,-58.788826,-61.041332,-59.501938,-60.602673,-59.809025,-59.245335,-58.428513,-59.681927,-62.408756,-61.765198,-60.682884,-59.081093,-56.469296,-60.132717,-64.02836,-64.661026,-64.277855,-62.65206,-64.32706,-66.009705,-66.010124,-65.56806,-67.46564,-69.811516,-69.61984,-69.83151,-70.47951,-70.59896,-68.16311,-67.60838,-67.376495,-66.56381,-73.25029,1
-195.97636,117.10341,10.275923,42.736286,10.482035,11.551008,-7.524502,3.3431478,-7.706585,-8.756787,-6.693628,7.710395,-21.176296,-22.235521,-34.858597,-33.18257,-20.486786,-13.202369,-21.293022,-29.502066,-26.50498,-18.208542,-15.638502,-21.345762,-26.650196,-27.274763,-23.110537,-23.133585,-26.346113,-30.30566,-31.131006,-29.783655,-30.988894,-33.96556,-35.979076,-36.36579,-34.97475,-35.76214,-39.00088,-39.809265,-40.373913,-38.672688,-38.99616,-41.757576,-43.15519,-42.1027,-41.383842,-41.24846,-42.572502,-44.635643,-44.891758,-43.561035,-42.587135,-43.91686,-44.248722,-43.564617,-43.42536,-43.45504,-43.57509,-43.869247,-43.31252,-44.02591,-45.113365,-44.91094,-44.142406,-44.149376,-43.92177,-45.465733,-46.35125,-44.87591,-44.791645,-47.30693,-46.1332,-44.49953,-46.003292,-45.669323,-46.0202,-46.7492,-46.341286,-46.14702,-45.127697,-46.1573,-45.335804,-44.949047,-45.29605,-44.35634,-43.744442,-42.97526,-42.547356,-43.260006,-45.200928,-46.66221,-48.67214,-49.324463,-50.962246,-51.78887,-52.388607,-53.74391,-54.484444,-54.372032,-54.0772,-54.621075,-54.079376,-52.695816,-50.765976,-48.715656,-47.76249,-48.489857,-49.46,-50.554825,-52.458893,-52.846622,-53.39436,-53.251827,-52.714592,-52.666325,-53.677486,-54.673477,-57.057446,-58.15055,-59.07709,-61.02046,-61.756847,-61.26929,-59.72029,-59.717297,-60.442314,-59.331722,-60.511387,-60.037125,-58.574352,-53.71827,-53.405205,-54.93048,-56.045223,-57.369564,-58.598442,-62.82433,-78.90656,-79.48223,-79.47076,1
-148.9258,152.38145,-42.57967,16.171484,-17.326014,-5.359447,-20.208635,-6.40834,-12.998554,-0.70607626,-1.2128351,-5.2541795,-0.36841032,-28.650389,-39.02099,-44.55411,-46.861122,-45.1037,-38.788723,-29.767586,-21.964376,-22.325272,-28.192757,-34.328465,-34.58048,-34.794106,-32.904724,-29.547808,-26.022139,-23.205076,-23.264284,-22.743914,-25.171083,-28.994326,-29.778591,-28.771881,-28.728981,-28.586231,-28.022655,-29.465654,-31.235937,-32.241512,-33.04763,-32.947937,-32.83918,-33.273514,-33.835316,-33.16661,-33.865974,-33.807716,-33.19261,-34.45595,-38.335964,-40.25684,-41.450768,-40.132137,-37.909607,-36.866356,-36.33414,-35.773575,-37.323673,-38.12706,-37.509514,-37.64454,-37.344383,-36.746902,-37.380184,-38.146763,-41.179287,-42.833035,-40.30314,-37.78341,-37.60034,-38.749043,-40.823902,-41.101753,-41.882454,-42.98442,-44.08875,-42.95849,-42.96922,-43.522736,-44.629288,-44.635303,-43.579292,-43.726692,-46.291447,-46.13569,-45.14911,-46.889935,-47.47788,-45.19546,-46.83185,-48.649345,-49.097935,-49.256504,-50.462597,-49.86305,-49.44015,-50.257412,-50.801384,-51.93084,-52.778576,-54.598095,-56.35134,-56.902485,-57.417194,-58.201977,-59.206272,-59.66285,-59.465126,-59.19581,-57.71642,-55.959343,-56.459656,-57.0815,-57.86238,-62.59012,-67.76974,-65.99256,-63.27676,-62.51668,-64.1976,-60.310143,-61.475994,-64.813934,-66.81381,-69.933075,-69.34688,-70.29814,-73.242676,-73.78156,-74.58313,-75.57561,-76.52175,-76.462456,-75.00025,-74.40661,-74.0007,-75.4127,-78.11415,1
-237.79115,103.06042,-1.5226464,30.798084,-20.387518,8.206923,-7.151505,-8.164447,-1.6909416,-6.420412,-13.444967,5.0196257,-10.486683,-27.130657,-41.581776,-41.773087,-41.666958,-39.720753,-35.72093,-30.745583,-23.46155,-21.618979,-25.323523,-28.886938,-30.553722,-32.32937,-33.933826,-33.821125,-31.420153,-28.568794,-29.030901,-31.824883,-32.919712,-35.815414,-37.891243,-37.87077,-36.454052,-35.338844,-34.750683,-35.676785,-38.479397,-39.96393,-39.157116,-38.8491,-38.220936,-38.53288,-36.791016,-36.819973,-39.529823,-42.959114,-44.65268,-43.36355,-43.256264,-42.9232,-42.179432,-40.672375,-41.4636,-42.099094,-43.628326,-43.948883,-44.304005,-45.37044,-44.366146,-42.525105,-44.489857,-45.3914,-47.070824,-48.422882,-47.34751,-45.859577,-45.296158,-47.136414,-50.18848,-51.251682,-49.75765,-46.52031,-45.764057,-47.535847,-49.468414,-48.26267,-46.6892,-45.99639,-45.673874,-45.966305,-47.038433,-47.974495,-50.01791,-51.447628,-50.781208,-51.048702,-53.18839,-54.39681,-52.32627,-52.505928,-53.312065,-51.833286,-51.196663,-49.85611,-47.993347,-45.235985,-44.64067,-44.167305,-44.972218,-47.113853,-47.502457,-48.704414,-49.120842,-50.077732,-50.81244,-48.52323,-49.27491,-48.56308,-49.262466,-50.70062,-50.912125,-51.690727,-53.578053,-55.68827,-57.148457,-57.46442,-57.383175,-58.01586,-59.00186,-60.341763,-61.161972,-62.359543,-62.61347,-62.135597,-62.54725,-62.21404,-62.766872,-61.59364,-61.035282,-59.210964,-56.569683,-55.992542,-58.74843,-63.11213,-77.89737,-79.11126,-79.16293,1
-207.27509,147.64389,-22.154438,2.1262987,-37.023735,-11.4936905,-14.91838,-28.322844,-15.726061,-11.096317,-15.085519,-19.83321,-9.695988,-63.369534,-61.241787,-60.14478,-57.604824,-54.357555,-50.66936,-47.453014,-44.209953,-38.746655,-25.982086,-17.743322,-19.74738,-26.451326,-32.797367,-35.825413,-37.320236,-40.73237,-42.557987,-42.14602,-37.84248,-31.365957,-27.530922,-27.47567,-30.226297,-35.008106,-37.297108,-40.529762,-42.575478,-42.768784,-40.506657,-37.522747,-36.568962,-38.563675,-37.277836,-37.581486,-41.023983,-44.722572,-46.670334,-47.90833,-46.552742,-44.65082,-43.286064,-43.61369,-43.510002,-42.09623,-42.769176,-44.19414,-48.236164,-50.150616,-50.904995,-49.184856,-49.032,-49.8709,-49.69622,-50.395252,-50.876686,-51.035484,-50.280075,-50.684223,-52.924023,-51.178368,-51.02484,-52.36725,-53.901905,-55.024357,-56.385487,-57.6309,-58.904385,-58.78143,-60.178528,-63.146503,-65.45265,-65.96662,-64.86278,-62.580315,-60.24508,-60.396408,-60.258682,-57.965405,-55.980247,-55.436592,-56.777134,-58.803078,-58.97539,-58.705864,-58.427105,-58.025448,-60.014515,-63.930317,-64.32625,-60.51464,-61.680725,-66.093666,-64.07209,-60.362698,-62.67218,-61.00504,-60.35721,-63.01503,-65.288795,-67.05029,-66.85565,-67.75455,-70.83041,-72.03376,-74.18972,-72.75604,-71.871216,-74.219574,-73.55204,-71.74947,-72.179,-72.66437,-76.36191,-78.892265,-78.955765,-78.91668,-78.95804,-78.94887,-78.948204,-78.98885,-78.947975,-79.00067,-78.97831,-78.9786,-79.00987,-78.98571,-78.99002,1
-197.93321,157.64844,-35.045692,19.543201,-21.391611,6.360841,-16.796425,-26.690172,-1.714366,-11.603547,-12.149875,-10.890759,-2.0336676,-58.52005,-54.891094,-49.052685,-42.19174,-31.571543,-26.241003,-26.557259,-31.68385,-35.434372,-34.71439,-30.427061,-28.15072,-29.713108,-32.14034,-32.633587,-31.2296,-30.024984,-29.665405,-28.797611,-29.028479,-30.656378,-32.087708,-32.894085,-34.940426,-35.936733,-36.153576,-36.97059,-36.856785,-37.557636,-39.014736,-40.584755,-42.208817,-39.914272,-38.308754,-38.63439,-38.536682,-39.931873,-41.666,-42.46423,-41.775955,-41.855217,-42.200848,-42.422024,-41.37423,-41.492363,-42.214554,-43.262665,-42.781105,-42.946583,-42.261475,-41.630074,-43.08044,-44.87952,-46.4231,-45.328384,-43.355156,-42.302853,-43.50426,-44.05294,-43.38852,-42.241127,-42.585434,-45.148506,-46.30892,-46.75691,-46.551083,-47.64423,-48.91795,-49.74239,-50.024143,-53.53137,-54.95419,-55.22246,-57.800552,-59.6728,-59.863495,-59.251945,-59.180206,-59.163116,-57.30963,-59.214874,-54.22561,-51.07808,-50.883957,-50.940002,-51.528988,-53.31153,-55.115402,-58.782787,-62.441357,-61.79879,-60.772625,-61.160343,-61.134083,-58.09015,-54.23085,-54.150623,-56.6404,-55.072422,-52.76175,-54.70155,-58.41905,-64.08458,-71.75076,-72.49632,-72.4126,-71.78241,-71.99784,-72.335945,-73.48086,-71.39649,-71.08212,-71.27561,-74.64857,-78.89091,-79.074585,-79.13993,-79.24682,-79.15387,-79.1938,-79.18174,-79.34715,-79.46254,-79.46741,-79.43784,-79.41376,-79.41837,-79.48064,1
-201.78505,82.71237,17.618149,46.16639,4.808422,1.9870741,-19.436886,-7.4581265,-21.455975,0.6237505,-12.528529,2.3802576,-3.4429262,-31.002184,-45.6323,-47.176273,-46.50691,-42.750885,-36.689713,-28.668997,-23.209888,-25.91485,-30.678595,-34.4353,-39.991676,-40.015316,-35.57364,-31.614498,-31.462584,-33.168037,-35.2678,-34.449333,-33.990025,-33.736122,-34.93936,-38.49139,-42.44158,-46.0737,-48.656456,-50.04194,-49.409077,-47.589138,-47.607742,-50.129704,-51.82195,-52.93269,-55.20534,-55.29637,-53.78027,-54.698624,-54.823006,-55.345745,-55.934574,-55.287617,-54.686283,-52.901855,-52.16982,-53.51489,-56.819874,-57.45416,-55.458607,-53.90366,-53.289974,-51.8452,-52.71332,-55.443954,-54.843697,-52.889053,-52.37975,-52.67003,-53.162678,-53.29896,-52.053574,-52.38596,-53.889126,-53.95596,-52.880848,-51.14995,-52.21868,-54.219944,-52.579285,-51.98514,-51.29132,-53.085926,-52.64727,-51.58616,-52.914116,-54.37108,-52.209045,-51.30349,-53.651573,-55.0147,-53.62614,-53.275146,-55.10671,-54.15191,-53.431705,-54.009495,-52.387615,-50.8616,-49.900097,-49.461082,-51.431282,-53.685753,-55.959373,-57.945133,-58.598568,-59.427708,-60.874195,-60.113766,-59.921593,-58.472313,-57.122055,-55.370052,-55.536007,-55.292446,-55.602264,-57.60101,-59.337906,-58.98708,-57.474476,-58.251472,-59.68681,-59.973072,-59.667946,-58.98594,-60.328617,-60.525852,-61.951912,-62.09501,-61.21574,-57.827236,-58.346897,-59.800606,-60.882282,-60.921112,-62.45285,-65.687614,-79.800705,-80.0,-80.0,1
-179.39029,69.53789,-30.497417,29.499035,-23.466051,14.65063,-31.175653,-7.918252,-16.779154,-11.868355,-9.622657,-11.141316,-3.1331332,-58.622715,-56.468727,-52.318497,-48.311035,-44.276016,-37.86732,-32.30817,-30.05552,-30.965454,-31.38745,-31.656992,-32.412224,-33.8171,-35.143852,-36.461105,-36.624428,-34.92756,-33.93191,-35.134537,-35.14874,-33.63406,-34.354794,-36.816956,-36.003464,-36.01757,-38.413513,-41.875946,-44.013615,-45.442642,-44.849693,-43.253426,-39.552048,-38.742325,-41.71208,-44.83033,-45.159878,-44.16351,-43.642628,-44.18802,-43.176384,-42.814022,-41.7242,-41.505325,-42.977135,-43.90708,-43.74066,-42.746323,-41.28606,-41.190533,-42.552486,-42.109554,-40.810276,-42.03412,-42.24649,-40.761337,-41.861465,-43.493736,-43.721252,-40.40421,-38.753887,-40.573708,-43.402084,-43.768414,-43.518772,-42.107445,-39.77947,-41.157536,-42.851402,-43.435505,-42.666355,-42.32373,-42.93452,-44.85418,-45.572727,-46.95191,-45.648262,-44.558937,-46.84811,-48.596283,-48.472404,-45.465324,-46.405605,-47.14177,-44.68497,-45.35781,-46.07283,-47.038666,-44.76012,-43.595776,-44.831726,-44.735416,-45.55313,-48.517246,-48.65946,-48.997303,-49.407097,-48.51586,-47.321056,-47.23253,-44.200592,-43.34067,-44.286205,-43.65994,-44.51804,-43.854977,-45.093212,-45.933094,-47.17704,-48.98056,-50.25614,-53.123108,-54.560738,-56.106445,-57.569515,-59.68026,-62.04438,-64.22134,-65.5874,-65.82412,-64.76836,-63.044403,-60.462696,-58.709282,-57.10573,-59.589684,-78.4136,-79.72954,-79.72881,1
